student,year,school
70789,2002,3
70790,2002,3
70791,1996,194
70792,2002,392
70793,2003,78
70794,2003,190
70795,2003,8
70796,2003,118
70797,1999,44
70798,2002,44
70799,1996,707
70801,1933,33
70804,1949,261
70805,1980,48
70806,1988,58
70807,1996,70
70808,1986,283
70809,1993,33
70810,1997,33
70811,1987,33
70812,1994,33
70813,1992,33
70814,1975,33
70815,1999,33
70816,1982,33
70817,2002,460
70818,2005,2
70819,2003,17
70820,2003,17
70821,1976,106
70822,1974,320
70824,1966,9
70825,1972,9
70826,1981,23
70827,1963,14
70828,1966,9
70829,1992,14
70830,1992,14
70831,1992,14
70832,1992,14
70833,1992,14
70834,1991,14
70835,1991,14
70836,1991,14
70837,1991,14
70838,1992,14
70839,1992,14
70840,1992,14
70841,1992,14
70842,1991,14
70843,1993,14
70844,1991,14
70845,1991,14
70846,1991,14
70847,1991,14
70848,1991,14
70849,1991,14
70850,1991,14
70851,1991,14
70852,1991,14
70853,1991,14
70854,1991,14
70855,1975,168
70856,1949,8
70857,1956,12
70858,1962,12
70859,1974,12
70860,1987,12
70861,1968,169
70862,1989,163
70863,1984,284
70864,1986,579
70865,1918,179
70866,1992,179
70867,1974,179
70868,1988,12
70869,1988,12
70870,1988,12
70871,1989,12
70872,1849,226
70874,1999,116
70875,1984,413
70876,1972,168
70877,1974,33
70878,2000,33
70879,1993,33
70880,1974,33
70881,1990,33
70882,1964,230
70883,1955,14
70884,1954,37
70887,1969,8
70888,1990,14
70889,1990,14
70890,1991,14
70891,1991,14
70892,1990,14
70893,1990,14
70894,1990,14
70895,1990,14
70896,1990,14
70897,1990,14
70898,1990,14
70899,1990,14
70900,1990,14
70901,1990,14
70902,1990,14
70903,1990,14
70904,1990,14
70905,1990,14
70906,1990,14
70907,1990,14
70908,1990,14
70909,1990,14
70910,1990,14
70911,1990,14
70912,1989,14
70913,1990,14
70914,1990,14
70915,1989,14
70916,1990,14
70917,1990,14
70918,1989,14
70919,1989,14
70920,1989,14
70921,1989,14
70922,1989,14
70923,1989,14
70924,1989,14
70925,1989,14
70926,1989,14
70927,1989,14
70928,1989,14
70929,1989,14
70930,1989,14
70931,1989,14
70932,1989,14
70933,1989,14
70934,1989,14
70935,1989,14
70936,1989,14
70937,1989,14
70938,1989,14
70939,1989,14
70940,1989,14
70941,1988,14
70942,1989,14
70943,1988,14
70944,1988,14
70945,1988,14
70946,1988,14
70947,1988,14
70948,1988,14
70949,1988,14
70950,1988,14
70951,1979,538
70952,1988,14
70953,1988,14
70954,1988,14
70955,1999,148
70956,1989,12
70957,2002,427
70958,2002,427
70959,2003,427
70960,1990,123
70961,1989,12
70962,1989,12
70963,1989,12
70964,1988,33
70965,1988,14
70966,1988,14
70967,1987,14
70968,1988,14
70969,2002,8
70970,2002,8
70971,2002,8
70972,2002,8
70973,2002,8
70974,2002,8
70975,1996,68
70976,1985,7
70977,1988,8
70978,1979,8
70979,1987,27
70980,2002,8
70981,2002,8
70982,2002,8
70983,2002,8
70984,2002,8
70985,2002,8
70986,2002,8
70987,2002,8
70988,2002,8
70990,1988,156
70991,1981,8
70993,1986,68
70994,1992,9
70995,1974,39
70996,1976,1080
70997,1979,29
70998,1978,8
70999,2002,8
71000,2002,8
71001,2002,8
71002,2002,8
71003,2002,8
71004,2002,8
71005,2002,8
71006,2002,8
71008,2002,8
71009,2002,8
71010,2002,8
71011,2001,8
71012,2001,8
71013,2001,8
71014,2001,8
71015,2001,8
71016,2001,8
71017,1976,284
71018,1978,284
71019,1982,284
71020,1990,284
71021,1992,200
71022,1992,200
71023,1992,200
71024,1992,200
71025,1996,200
71026,1993,200
71027,1993,200
71028,1993,200
71029,1993,284
71030,1994,200
71031,1994,200
71032,1997,200
71033,1997,200
71034,2000,200
71035,2001,200
71036,1997,193
71037,1952,163
71038,1987,33
71039,1999,33
71040,1988,33
71041,1974,33
71042,1999,33
71043,1983,33
71044,1990,33
71045,2002,33
71046,2002,23
71047,1998,132
71048,2003,132
71049,1986,132
71050,1998,132
71051,2000,419
71052,1997,149
71053,1987,2
71054,1992,103
71055,1994,9
71056,1989,8
71057,1956,12
71058,1988,12
71059,2001,8
71060,2001,8
71061,2001,8
71063,2001,8
71064,2001,8
71065,2001,8
71066,2001,8
71067,2001,8
71068,2001,8
71069,2001,8
71070,2001,8
71071,2001,8
71072,2001,8
71073,2001,8
71074,2001,8
71075,2001,8
71076,2001,8
71077,2001,8
71078,2001,8
71079,2001,8
71080,2001,8
71081,2001,8
71082,2001,8
71083,2001,8
71084,2001,8
71085,2000,8
71086,2001,8
71087,2000,8
71088,2001,8
71089,2001,8
71090,2001,8
71091,2001,8
71092,2000,8
71093,2000,8
71094,2000,8
71095,2000,8
71096,2000,8
71097,2000,8
71098,1968,29
71100,1980,924
71101,1993,12
71102,1993,12
71104,1969,48
71105,1963,115
71106,2000,8
71107,2000,8
71108,2000,8
71109,2000,8
71110,2000,8
71111,2000,8
71112,2000,8
71113,2000,8
71114,2000,8
71115,2000,8
71116,2000,8
71117,2000,8
71118,2000,8
71119,2000,8
71120,2000,8
71121,2000,8
71122,2000,8
71123,2000,8
71124,1976,230
71125,1978,230
71126,1981,230
71127,1984,230
71128,1985,230
71129,1988,230
71130,1922,104
71131,1941,122
71132,1991,48
71133,1980,376
71134,1987,130
71135,1993,12
71136,2003,67
71137,2003,156
71138,2001,1081
71139,2003,509
71140,2000,194
71141,2001,67
71142,1982,98
71143,1973,98
71144,2003,98
71145,1998,83
71146,1997,83
71147,1994,71
71148,1995,71
71150,1963,8
71153,1991,21
71154,2000,8
71155,2000,8
71156,2000,8
71157,2000,8
71158,2000,8
71159,2000,8
71160,2000,8
71161,2000,8
71162,2000,8
71163,2000,8
71164,2000,8
71165,1999,8
71166,1999,8
71167,1999,8
71168,1999,8
71169,1999,8
71170,1999,8
71171,1999,8
71172,1999,8
71173,1999,8
71174,1999,8
71175,1999,8
71176,1999,8
71177,1999,8
71178,1999,8
71179,1999,8
71180,1999,8
71181,1999,8
71182,1999,8
71183,1999,8
71184,1999,8
71185,1999,8
71186,1999,8
71187,1999,8
71188,1999,8
71189,1999,8
71190,1999,8
71191,1999,8
71192,1971,106
71193,2001,35
71194,2001,35
71195,1988,22
71196,1969,19
71197,1969,33
71199,1994,32
71201,1967,8
71203,1979,103
71205,2001,35
71206,2001,35
71207,2001,35
71208,2001,35
71209,2001,35
71210,2000,35
71211,1991,12
71212,1991,12
71213,1991,12
71214,1990,12
71215,1991,12
71216,1990,12
71217,1986,226
71218,1991,12
71219,1991,12
71220,1989,12
71221,1989,12
71222,1991,12
71223,2001,648
71224,2002,648
71225,2001,30
71226,2001,30
71227,1994,286
71228,1999,8
71229,1999,8
71230,1999,8
71231,1999,8
71232,1999,8
71233,1999,8
71234,1999,8
71235,1999,8
71236,1998,8
71237,1998,8
71238,1998,8
71239,1998,8
71240,1998,8
71241,1998,8
71242,1998,8
71243,1998,8
71244,1998,8
71245,1998,8
71246,1998,8
71247,1998,8
71248,1998,8
71249,1998,8
71250,1997,8
71251,1998,8
71252,1999,8
71253,1998,8
71254,1998,8
71255,1998,8
71256,1998,8
71257,1998,8
71258,1998,8
71259,1998,8
71260,1998,8
71261,1998,8
71262,1998,8
71263,1998,8
71264,1998,8
71265,1998,8
71266,1998,8
71267,1998,8
71268,1998,8
71269,1998,8
71270,1997,8
71271,1997,8
71272,1982,406
71273,1994,245
71275,1968,103
71276,1972,33
71277,2003,360
71278,1972,33
71279,1972,33
71280,1972,33
71281,1994,80
71282,1972,33
71283,2003,224
71284,2002,245
71285,1972,33
71286,2002,1
71287,2002,226
71288,1971,33
71289,2002,248
71290,1971,33
71291,1971,33
71292,1971,33
71293,2003,360
71294,2001,1
71294,2003,263
71295,2003,224
71296,1997,8
71297,1997,8
71298,1997,8
71299,1997,8
71300,1980,128
71301,1975,8
71303,1969,201
71304,1964,68
71307,1997,8
71308,1997,8
71309,1997,8
71310,1997,8
71311,1997,8
71312,1997,8
71313,1997,8
71314,1997,8
71315,1997,8
71316,1997,8
71317,1997,8
71318,1997,8
71319,1997,8
71320,1997,8
71321,1997,8
71322,1997,8
71323,1997,8
71324,1997,8
71325,1997,8
71326,1997,8
71327,1997,8
71328,1983,33
71329,2003,251
71330,1977,33
71331,1987,33
71332,1977,33
71333,1986,33
71334,1972,33
71335,1997,33
71336,1977,33
71337,1979,33
71338,2001,33
71339,1979,82
71340,1961,8
71341,1999,33
71342,1978,33
71343,1992,33
71344,1978,33
71345,1985,33
71346,1977,33
71347,1992,33
71348,1994,33
71349,1989,33
71350,1984,266
71351,1995,33
71352,1980,33
71353,1997,33
71354,1991,33
71355,1999,33
71356,2000,33
71357,1998,33
71358,1989,33
71359,1990,33
71360,1974,33
71361,1998,33
71362,1993,33
71363,1991,33
71364,1978,33
71365,1984,112
71366,1975,349
71367,1986,33
71368,1993,33
71369,2002,33
71370,2003,124
71371,1977,33
71372,1997,33
71373,1977,82
71374,1975,33
71375,1985,33
71376,1972,33
71377,1982,33
71378,1998,33
71379,2002,33
71380,1974,33
71381,1993,169
71382,1999,163
71383,1977,142
71384,1988,232
71385,1979,212
71386,1980,212
71387,1980,212
71388,1980,212
71389,1980,212
71390,1979,212
71391,2000,284
71392,1979,201
71393,1983,180
71394,1981,256
71395,1981,256
71396,1976,530
71397,1978,241
71398,1951,357
71399,1996,168
71400,1995,33
71401,1994,33
71402,2000,33
71403,2002,33
71404,1987,33
71405,2002,33
71406,1996,8
71407,1997,8
71408,1996,8
71409,1997,8
71410,1997,8
71411,1997,8
71412,1997,8
71413,1997,8
71414,1996,8
71415,1996,8
71416,1996,8
71417,1996,8
71418,1996,8
71419,1996,8
71420,1996,8
71422,1996,8
71423,1996,8
71424,1996,8
71425,1996,8
71426,1996,8
71427,1996,8
71428,1996,8
71429,1996,8
71430,1996,8
71431,1996,8
71432,1996,8
71433,1996,8
71434,1996,8
71435,1996,8
71436,1996,8
71437,1996,8
71438,1996,8
71439,1996,8
71440,1995,8
71441,1996,8
71443,1996,8
71444,1996,8
71445,1965,7
71446,,1082
71448,1972,12
71449,1978,8
71450,2000,8
71451,1998,8
71452,1998,8
71453,1996,8
71454,1996,8
71455,1996,8
71456,1996,8
71457,1996,8
71458,1995,8
71459,1995,8
71460,1995,8
71461,1995,8
71462,1995,8
71463,1995,8
71464,1995,8
71465,1995,8
71466,1995,8
71467,1995,8
71468,1995,8
71469,1980,33
71470,1992,33
71471,1996,33
71472,1992,33
71473,1983,33
71474,1981,33
71475,1996,33
71476,1999,33
71477,1997,33
71478,1988,33
71479,1992,33
71480,1990,33
71481,1974,33
71482,2003,22
71483,1971,33
71484,1991,33
71485,1973,33
71486,1988,33
71487,2000,33
71488,1996,667
71489,1995,8
71490,1995,8
71491,1995,8
71492,1995,8
71493,1995,8
71494,1995,8
71495,1995,8
71496,1995,8
71497,1995,8
71498,1995,8
71499,1995,8
71500,1995,8
71501,1995,8
71502,1995,8
71503,1995,8
71504,1995,8
71505,1995,8
71506,1995,8
71507,1995,8
71508,1995,8
71509,1995,8
71510,1995,8
71511,1995,8
71512,1995,8
71513,1994,8
71514,1994,8
71515,1994,8
71516,1994,8
71517,1994,8
71518,1994,8
71519,1994,8
71520,1994,8
71521,1994,8
71522,1994,8
71523,1994,8
71524,1994,8
71525,1994,8
71526,1994,8
71527,1994,8
71528,1994,8
71529,1994,8
71530,1994,8
71531,1994,8
71532,1994,8
71533,1994,8
71534,1994,8
71535,1994,8
71536,1952,8
71537,1994,8
71540,1973,163
71541,1916,241
71542,1917,241
71543,1919,241
71544,1920,5
71546,1911,450
71547,1998,4
71548,1917,893
71549,1971,15
71550,2003,12
71551,1998,598
71552,1973,12
71553,1957,132
71554,1985,200
71555,1875,200
71556,1967,200
71557,1974,226
71559,1966,253
71560,1971,253
71561,1985,256
71562,1970,256
71563,1971,39
71564,1933,241
71565,1886,96
71566,1980,116
71567,1935,461
71568,1938,116
71569,1937,357
71570,1938,357
71571,1708,96
71572,1936,96
71574,1928,96
71575,1969,460
71576,1901,168
71577,1938,174
71578,1988,33
71579,1990,33
71580,1974,33
71581,1978,33
71582,1982,33
71583,1984,33
71584,1984,33
71585,1996,33
71586,1996,33
71587,1979,33
71588,1977,33
71589,1999,33
71590,1981,33
71591,1994,8
71592,1994,8
71593,1994,8
71594,1994,8
71595,1994,8
71596,1993,8
71597,1912,5
71598,2001,529
71599,1932,179
71600,1895,179
71601,2003,12
71602,2003,68
71603,2003,68
71604,2003,68
71605,2003,68
71606,1962,128
71607,2003,68
71608,2003,68
71609,2003,68
71611,2003,68
71612,2003,68
71613,1954,226
71614,1987,286
71615,1978,180
71616,1983,180
71617,1991,175
71618,1979,175
71619,1971,199
71620,1942,386
71621,1897,198
71622,1991,269
71623,1915,376
71624,1990,560
71625,1994,8
71626,1994,8
71627,1994,8
71628,1993,8
71629,1993,8
71630,1993,8
71631,1993,8
71632,1993,8
71633,1981,155
71634,1993,8
71635,1993,8
71636,1993,8
71637,1993,8
71638,1993,8
71639,1993,8
71640,1993,8
71641,1993,8
71642,1993,8
71643,1993,8
71644,1993,8
71645,1993,8
71646,1993,8
71647,1993,8
71648,1993,8
71649,1993,8
71650,1993,8
71652,,101
71653,1971,341
71654,1984,341
71655,1985,341
71656,1985,341
71657,1990,341
71658,1993,341
71659,1999,1024
71661,1909,199
71666,1990,12
71668,1989,8
71669,2002,699
71670,2001,361
71671,2001,699
71672,1926,212
71673,2002,699
71674,2001,699
71675,1984,460
71676,2002,604
71677,1991,699
71678,1998,251
71679,1989,699
71680,2000,251
71681,1997,251
71682,1988,105
71683,1976,406
71684,2002,699
71685,1975,2
71686,1970,163
71687,1950,12
71688,1954,12
71689,1953,12
71690,1962,12
71691,1951,12
71692,1974,12
71693,2000,331
71694,1988,386
71695,2002,341
71696,1982,709
71697,2002,573
71698,2002,83
71700,1969,1
71702,1985,8
71705,1991,17
71706,2002,24
71707,2002,24
71708,2001,24
71709,2001,24
71710,1998,64
71711,2002,24
71712,2003,24
71713,2002,24
71714,2002,24
71715,2002,24
71716,2001,24
71717,2001,24
71718,2001,24
71719,2000,24
71720,2000,24
71721,1999,24
71722,1999,24
71723,1999,24
71725,1991,67
71726,1980,2
71727,1983,222
71728,1968,199
71729,1983,8
71730,1999,24
71731,1999,24
71732,1999,24
71733,1999,24
71734,1999,24
71735,1998,24
71736,1998,24
71737,1998,24
71738,2001,69
71741,1974,29
71743,1994,50
71744,1986,27
71748,1993,8
71749,2001,69
71750,2000,69
71751,1999,69
71752,1983,106
71752,1999,69
71753,1999,69
71754,1999,69
71755,1999,69
71756,1999,69
71757,1998,69
71758,2002,40
71759,1989,9
71760,1992,8
71761,1987,8
71762,1978,130
71763,1968,14
71764,1978,9
71765,1982,7
71766,1988,12
71767,1997,242
71768,1973,29
71769,1988,427
71770,1979,8
71771,2002,40
71772,2002,40
71773,2002,40
71774,2002,40
71775,2002,40
71776,2002,40
71777,2002,40
71778,2002,40
71779,2002,40
71780,2002,40
71781,2002,40
71782,2002,40
71783,2001,40
71784,2001,40
71785,2001,40
71786,2001,40
71787,2001,40
71788,2001,40
71789,2001,40
71790,1991,29
71791,1985,8
71792,1988,9
71793,1983,8
71794,1974,19
71795,1975,68
71798,2003,561
71799,2000,810
71800,2003,2
71801,2001,40
71802,2001,40
71803,2001,40
71804,2001,40
71805,2000,40
71806,2000,40
71807,2000,40
71808,2000,40
71809,2000,40
71810,2000,40
71811,2000,40
71812,1987,8
71813,1976,68
71814,2003,12
71815,2002,255
71816,2000,31
71817,1987,126
71818,2002,245
71819,2002,406
71820,2002,245
71821,1989,336
71822,1997,336
71823,1996,336
71824,1995,336
71825,2003,19
71826,2003,118
71827,1981,36
71828,2001,399
71829,2003,603
71830,1967,485
71831,1981,485
71832,1998,376
71833,1989,432
71834,1991,432
71835,1993,432
71836,1995,432
71837,1969,4
71838,2000,40
71839,2000,40
71840,2000,40
71841,2000,40
71842,2000,40
71843,2000,40
71844,2000,40
71845,1999,40
71846,1999,40
71847,1999,40
71848,1999,40
71849,1999,40
71850,1999,40
71851,1999,40
71852,1999,40
71853,1999,40
71854,1999,40
71855,1999,40
71856,1999,40
71857,1998,40
71858,1998,40
71859,1998,40
71860,1998,40
71861,1998,40
71862,1998,40
71863,1998,40
71864,1997,40
71865,1997,40
71866,1997,40
71867,1997,40
71868,1997,40
71869,1997,40
71870,1997,40
71871,1997,40
71872,1997,40
71873,1997,40
71874,1997,40
71875,1997,40
71876,1997,40
71877,1997,40
71878,1997,40
71879,1997,40
71880,1997,40
71881,1996,40
71882,1996,40
71883,1996,40
71884,2000,59
71885,1996,59
71886,2002,209
71887,1999,59
71888,2003,103
71889,,1083
71890,1925,415
71891,1997,59
71892,1997,59
71893,2003,86
71894,1996,40
71895,1996,40
71896,1996,40
71897,1996,40
71898,1996,40
71899,1996,40
71900,1996,40
71901,1996,40
71902,1996,40
71903,1997,40
71904,1996,40
71905,1996,40
71906,1996,40
71907,1995,40
71908,1995,40
71909,1995,40
71910,1995,40
71911,1995,40
71912,1995,40
71913,1995,40
71914,1995,40
71915,1995,40
71916,1995,40
71917,1995,40
71918,1995,40
71919,1995,40
71920,1995,40
71921,1995,40
71922,1994,40
71923,1994,40
71924,1994,40
71925,1994,40
71926,1974,382
71927,1994,40
71928,1994,40
71929,1994,40
71930,1994,40
71931,1994,40
71932,1994,40
71933,1994,40
71934,,71
71935,1994,40
71936,1994,40
71937,1994,40
71938,1993,40
71939,1993,40
71941,1968,68
71942,1977,37
71944,1974,130
71945,1993,40
71946,1993,40
71947,1993,40
71948,1993,40
71949,1993,40
71950,1993,40
71951,1992,40
71952,1992,40
71953,1992,40
71954,1992,40
71955,1992,40
71956,1976,382
71957,1992,40
71958,1992,40
71959,1992,40
71960,1992,40
71961,1991,40
71962,1991,40
71963,1991,40
71964,1991,40
71965,1991,40
71966,1991,40
71967,1991,40
71968,1991,40
71969,1991,40
71970,1991,40
71971,1991,40
71972,1991,40
71973,1991,40
71974,1991,40
71975,1990,40
71976,1990,40
71977,1990,40
71978,1990,40
71979,1990,40
71980,1990,40
71981,1990,40
71982,1990,40
71983,1990,40
71984,1990,40
71985,1989,40
71986,1989,40
71987,1989,40
71988,1989,40
71989,1990,380
71990,1989,40
71991,1989,40
71992,1989,40
71993,1989,40
71994,1988,40
71995,1988,40
71996,1988,40
71997,1988,40
71998,1988,40
71999,1988,40
72000,1988,40
72001,1988,40
72002,1988,40
72003,1984,382
72004,1988,40
72005,1987,40
72006,2002,40
72007,2002,40
72008,1986,50
72009,1988,9
72010,1976,432
72011,1976,130
72012,1987,419
72015,1985,183
72018,2002,419
72019,2001,419
72020,2001,419
72021,2001,419
72022,2001,419
72023,2000,419
72024,2000,419
72025,2000,419
72026,1999,419
72027,1999,419
72028,1999,419
72029,1999,419
72032,1991,130
72034,1984,22
72040,1972,8
72041,1999,419
72042,1998,419
72043,1998,419
72044,1998,419
72045,1998,419
72046,1998,419
72047,1998,419
72048,1997,419
72049,1996,419
72050,1996,419
72051,1996,419
72052,1996,419
72053,1995,419
72054,1995,419
72055,1995,419
72056,1995,419
72057,1994,419
72058,1994,419
72059,1993,419
72060,1993,419
72061,1993,419
72062,1993,419
72063,1992,419
72064,1992,419
72065,1991,419
72066,1991,419
72067,1992,419
72068,1992,419
72069,1991,419
72070,1991,419
72071,1990,419
72072,1990,419
72073,1990,419
72074,1989,419
72075,1989,419
72076,2000,85
72077,2000,85
72078,1999,85
72079,1999,85
72080,1998,85
72084,1988,27
72085,1977,12
72089,1990,8
72092,1997,85
72093,1997,85
72094,1996,85
72095,1996,85
72096,1996,85
72097,1995,85
72098,1994,85
72099,1994,85
72100,1993,85
72101,1993,85
72102,1993,85
72103,2001,85
72104,2001,85
72105,2001,85
72106,2001,85
72107,2001,85
